ID;data;hora;campeonato_id;fase;mandante_id;mandante_placar;visitante_placar;visitante_id;mandante_penalti;visitante_penalti;prorrogacao
14786;03/08/2008;19:10;1;R17;3;2;1;15;;;0
14787;03/08/2008;19:10;1;R17;14;0;3;6;;;0
14788;06/08/2008;19:30;1;R18;1;1;0;123;;;0
14789;06/08/2008;19:30;1;R18;12;0;2;17;;;0
14790;06/08/2008;20:30;1;R18;15;2;0;19;;;0
14791;06/08/2008;20:30;1;R18;14;2;0;20;;;0
14792;06/08/2008;21:50;1;R18;16;2;1;8;;;0
14793;06/08/2008;21:50;1;R18;2;2;3;3;;;0
14794;06/08/2008;21:50;1;R18;7;3;1;10;;;0
14795;07/08/2008;21:30;1;R18;4;3;0;18;;;0
14796;07/08/2008;21:30;1;R18;5;2;0;9;;;0
14797;07/08/2008;21:30;1;R18;31;1;2;6;;;0
14798;09/08/2008;18:20;1;R19;3;0;4;1;;;0
14799;09/08/2008;18:20;1;R19;8;1;0;14;;;0
14800;09/08/2008;18:20;1;R19;10;2;1;16;;;0
14801;10/08/2008;17:00;1;R19;6;1;0;4;;;0
14802;10/08/2008;17:00;1;R19;18;5;0;12;;;0
14803;10/08/2008;17:00;1;R19;19;2;1;5;;;0
14804;10/08/2008;17:00;1;R19;17;3;0;15;;;0
14805;10/08/2008;19:10;1;R19;123;2;1;7;;;0
14806;10/08/2008;19:10;1;R19;9;1;1;31;;;0
14807;10/08/2008;19:10;1;R19;20;1;0;2;;;0
14808;16/08/2008;18:20;1;R20;31;2;1;19;;;0
14809;16/08/2008;18:20;1;R20;5;2;1;18;;;0
14810;16/08/2008;18:20;1;R20;14;5;0;123;;;0
14811;17/08/2008;16:00;1;R20;12;4;0;9;;;0
14812;17/08/2008;16:00;1;R20;1;1;0;10;;;0
14813;17/08/2008;16:00;1;R20;16;3;0;20;;;0
14814;17/08/2008;16:00;1;R20;2;2;2;8;;;0
14815;17/08/2008;18:10;1;R20;4;1;0;17;;;0
14816;17/08/2008;18:10;1;R20;15;0;1;6;;;0
14817;17/08/2008;18:10;1;R20;7;1;0;3;;;0
14818;20/08/2008;19:30;1;R21;17;3;0;31;;;0
14819;20/08/2008;19:30;1;R21;18;0;0;15;;;0
14820;20/08/2008;20:30;1;R21;10;3;1;14;;;0
14821;20/08/2008;20:30;1;R21;6;1;0;5;;;0
14822;20/08/2008;22:00;1;R21;123;1;1;2;;;0
14823;20/08/2008;22:00;1;R21;20;1;3;7;;;0
14824;20/08/2008;22:00;1;R21;9;4;1;4;;;0
14825;21/08/2008;21:30;1;R21;3;1;1;16;;;0
14826;21/08/2008;21:30;1;R21;8;2;1;1;;;0
14827;21/08/2008;21:30;1;R21;19;0;1;12;;;0
14828;23/08/2008;18:20;1;R22;31;1;2;18;;;0
14829;23/08/2008;18:20;1;R22;7;1;1;15;;;0
14830;24/08/2008;17:00;1;R22;123;1;0;16;;;0
14831;24/08/2008;17:00;1;R22;17;2;2;10;;;0
14832;24/08/2008;17:00;1;R22;4;4;2;19;;;0
14833;24/08/2008;17:00;1;R22;9;1;1;8;;;0
14834;24/08/2008;17:00;1;R22;2;2;0;5;;;0
14835;24/08/2008;19:10;1;R22;12;1;1;6;;;0
14836;24/08/2008;19:10;1;R22;3;4;0;14;;;0
14837;24/08/2008;19:10;1;R22;20;1;1;1;;;0
14838;30/08/2008;18:20;1;R23;16;2;0;31;;;0
14839;30/08/2008;18:20;1;R23;18;0;0;123;;;0
14840;30/08/2008;18:20;1;R23;6;1;1;20;;;0
14841;31/08/2008;17:00;1;R23;10;0;0;2;;;0
14842;31/08/2008;17:00;1;R23;1;2;1;12;;;0
14843;31/08/2008;17:00;1;R23;15;1;0;9;;;0
14844;31/08/2008;17:00;1;R23;14;1;2;4;;;0
14845;31/08/2008;19:10;1;R23;19;1;1;3;;;0
14846;31/08/2008;19:10;1;R23;5;1;1;17;;;0
14847;31/08/2008;19:10;1;R23;8;2;2;7;;;0
14848;03/09/2008;19:30;1;R24;16;4;0;14;;;0
14849;03/09/2008;22:00;1;R24;3;1;1;10;;;0
14850;03/09/2008;22:00;1;R24;31;2;3;8;;;0
14851;03/09/2008;22:00;1;R24;2;2;0;18;;;0
14852;04/09/2008;21:30;1;R24;4;0;3;15;;;0
14853;04/09/2008;21:30;1;R24;12;1;3;5;;;0
14854;06/09/2008;18:20;1;R24;9;1;0;19;;;0
14855;06/09/2008;18:20;1;R24;20;2;0;123;;;0
14856;06/09/2008;18:20;1;R24;7;0;0;1;;;0
14857;06/09/2008;18:20;1;R24;17;0;1;6;;;0
14858;13/09/2008;18:20;1;R25;123;3;2;3;;;0
14859;13/09/2008;18:20;1;R25;14;2;0;19;;;0
14860;13/09/2008;18:20;1;R25;1;1;2;16;;;0
14861;14/09/2008;16:00;1;R25;5;0;1;4;;;0
14862;14/09/2008;16:00;1;R25;12;1;3;20;;;0
14863;14/09/2008;16:00;1;R25;10;2;0;8;;;0
14864;14/09/2008;17:00;1;R25;15;5;0;31;;;0
14865;14/09/2008;19:10;1;R25;6;1;2;9;;;0
14866;14/09/2008;19:10;1;R25;2;2;1;7;;;0
14867;14/09/2008;19:20;1;R25;18;1;0;17;;;0
14868;20/09/2008;18:20;1;R26;16;4;1;2;;;0
14869;20/09/2008;18:20;1;R26;7;2;3;17;;;0
14870;20/09/2008;18:20;1;R26;3;2;1;20;;;0
14871;21/09/2008;16:00;1;R26;19;3;1;6;;;0
14872;21/09/2008;17:00;1;R26;15;0;0;10;;;0
14873;21/09/2008;17:00;1;R26;31;3;4;5;;;0
14874;21/09/2008;17:00;1;R26;14;0;0;1;;;0
14875;21/09/2008;18:10;1;R26;4;2;0;12;;;0
14876;21/09/2008;19:10;1;R26;8;1;0;123;;;0
14877;21/09/2008;19:10;1;R26;9;1;0;18;;;0
14878;27/09/2008;18:20;1;R27;16;3;0;18;;;0
14879;27/09/2008;18:20;1;R27;3;0;0;31;;;0
14880;27/09/2008;18:20;1;R27;8;2;1;15;;;0
14881;28/09/2008;16:00;1;R27;10;2;0;5;;;0
14882;28/09/2008;16:00;1;R27;123;3;1;12;;;0
14883;28/09/2008;16:00;1;R27;17;1;1;14;;;0
14884;28/09/2008;16:00;1;R27;20;0;0;4;;;0
14885;28/09/2008;18:10;1;R27;9;4;1;1;;;0
14886;28/09/2008;18:10;1;R27;6;1;1;7;;;0
14887;28/09/2008;18:20;1;R27;2;1;1;19;;;0
14888;01/10/2008;20:30;1;R28;7;1;1;16;;;0
14889;02/10/2008;21:30;1;R28;5;1;0;15;;;0
14890;02/10/2008;21:30;1;R28;18;3;1;19;;;0
14891;04/10/2008;16:00;1;R28;123;1;3;10;;;0
14892;04/10/2008;16:00;1;R28;4;3;1;3;;;0
14893;04/10/2008;16:00;1;R28;1;2;1;6;;;0
14894;04/10/2008;18:20;1;R28;12;2;4;31;;;0
14895;04/10/2008;18:20;1;R28;20;0;2;8;;;0
14896;04/10/2008;18:20;1;R28;2;4;0;14;;;0
14897;04/10/2008;18:20;1;R28;17;4;2;9;;;0
14898;08/10/2008;22:00;1;R29;15;2;2;12;;;0
14899;08/10/2008;22:00;1;R29;31;0;0;4;;;0
14900;08/10/2008;22:00;1;R29;1;2;0;2;;;0
14901;09/10/2008;20:30;1;R29;10;1;0;20;;;0
14902;09/10/2008;20:30;1;R29;6;3;1;18;;;0
14903;09/10/2008;20:30;1;R29;5;1;0;123;;;0
14904;11/10/2008;18:20;1;R29;8;0;3;3;;;0
14905;11/10/2008;18:20;1;R29;14;1;3;7;;;0
14906;11/10/2008;18:20;1;R29;19;0;0;17;;;0
14907;11/10/2008;18:20;1;R29;16;1;1;9;;;0
14908;18/10/2008;18:20;1;R30;9;2;1;14;;;0
14909;18/10/2008;18:20;1;R30;6;0;1;2;;;0
14910;18/10/2008;18:20;1;R30;31;1;1;123;;;0
14911;19/10/2008;17:00;1;R30;3;0;2;5;;;0
14912;19/10/2008;17:00;1;R30;4;2;2;10;;;0
14913;19/10/2008;17:00;1;R30;18;2;2;7;;;0
14914;19/10/2008;17:00;1;R30;17;1;1;16;;;0
14915;19/10/2008;18:10;1;R30;15;2;2;20;;;0
14916;19/10/2008;18:10;1;R30;19;2;0;1;;;0
14917;19/10/2008;18:10;1;R30;12;0;1;8;;;0
14918;22/10/2008;22:00;1;R31;16;2;4;12;;;0
14919;23/10/2008;20:30;1;R31;8;5;0;17;;;0
14920;23/10/2008;20:30;1;R31;10;2;1;18;;;0
14921;23/10/2008;20:30;1;R31;1;1;0;15;;;0
14922;25/10/2008;16:00;1;R31;7;3;0;4;;;0
14923;25/10/2008;16:00;1;R31;123;0;3;6;;;0
14924;25/10/2008;18:20;1;R31;2;3;0;31;;;0
14925;25/10/2008;18:20;1;R31;14;1;0;5;;;0
14926;25/10/2008;18:20;1;R31;3;2;2;9;;;0
14927;25/10/2008;18:20;1;R31;20;1;1;19;;;0
14928;29/10/2008;19:30;1;R32;17;2;1;3;;;0
14929;29/10/2008;19:30;1;R32;19;2;0;123;;;0
14930;29/10/2008;20:30;1;R32;4;1;0;16;;;0
14931;29/10/2008;20:30;1;R32;9;1;1;20;;;0
14932;29/10/2008;21:50;1;R32;6;1;2;10;;;0
14933;29/10/2008;21:50;1;R32;5;3;0;1;;;0
14934;29/10/2008;21:50;1;R32;18;0;0;8;;;0
14935;30/10/2008;21:30;1;R32;12;2;2;14;;;0
14936;30/10/2008;21:30;1;R32;15;1;1;2;;;0
14937;01/11/2008;18:30;1;R33;8;2;2;19;;;0
